0x00000000,global_tags
0x00000C71,ui\chud\animations\hit_marker_low
0x00000C72,ui\chud\bitmaps\hit_markers
0x00000C73,ui\chud\animations\hit_marker_high
0x00000C74,null_tag_0C74
0x00000C75,null_tag_0C75
0x00000C76,null_tag_0C76
0x00000C77,null_tag_0C77
0x00000C78,null_tag_0C78
0x00000C79,null_tag_0C79
0x00000C7A,null_tag_0C7A
0x00000C7B,null_tag_0C7B
0x00000C7C,null_tag_0C7C
0x00000C7D,null_tag_0C7D
0x00000C7E,null_tag_0C7E
0x00000C7F,null_tag_0C7F
0x00000C80,null_tag_0C80
0x00000C81,null_tag_0C81
0x00000C82,ui\chud\animations\sprint_meter
0x00000C83,ui\chud\animations\sprint_border
0x00000C84,ui\chud\bitmaps\stamina_meter_border
0x00000C85,ui\chud\bitmaps\stamina_meter
0x00000C86,ui\chud\bitmaps\stamina_icon
0x00000C87,ui\chud\animations\dimming
0x00000C88,ui\chud\bitmaps\top_edge
0x00000C89,ui\chud\bitmaps\top_middle
0x00000C8A,ui\chud\bitmaps\bottom_edge_left
0x00000C8B,ui\chud\bitmaps\bottom_middle
0x00000C8C,ui\chud\bitmaps\bottom_edge_right
0x00000C8D,ui\chud\animations\hud_text_scale_1
0x00000C8E,ui\chud\animations\hud_text_dimming
0x00000C8F,ui\chud\bitmaps\hud_text
0x00000C90,ui\chud\animations\hud_text_scale_3
0x00000C91,ui\chud\animations\hud_text_scale_2
0x00000C92,null_tag_0C92
0x00000C93,null_tag_0C93
0x00000C94,null_tag_0C94
0x00000C95,null_tag_0C95
0x00000C96,null_tag_0C96
0x00000C97,null_tag_0C97
0x00000C98,null_tag_0C98
0x00000C99,null_tag_0C99
0x00000C9A,null_tag_0C9A
0x00000C9B,null_tag_0C9B
0x00000C9C,null_tag_0C9C
0x00000C9D,null_tag_0C9D
0x00000C9E,null_tag_0C9E
0x00000C9F,null_tag_0C9F
0x00000CA0,null_tag_0CA0
0x00000CA1,null_tag_0CA1
0x00000CA2,null_tag_0CA2
0x00000CA3,null_tag_0CA3
0x00000CA4,null_tag_0CA4
0x00000CA5,null_tag_0CA5
0x00000CA6,null_tag_0CA6
0x00000CA7,null_tag_0CA7
0x00000CA8,null_tag_0CA8
0x00000CA9,null_tag_0CA9
0x00000CAA,null_tag_0CAA
0x00000CAB,null_tag_0CAB
0x00000CAC,null_tag_0CAC
0x00000CAD,null_tag_0CAD
0x00000CAE,null_tag_0CAE
0x00000CAF,null_tag_0CAF
0x00000CB0,null_tag_0CB0
0x00000CB1,null_tag_0CB1
0x00000CB2,null_tag_0CB2
0x00000CB3,null_tag_0CB3
0x00000CB4,null_tag_0CB4
0x00000CB5,null_tag_0CB5
0x00000CB6,null_tag_0CB6
0x00000CB7,null_tag_0CB7
0x00000CB8,null_tag_0CB8
0x00000CB9,null_tag_0CB9
0x00000CBA,null_tag_0CBA
0x00000CBB,null_tag_0CBB
0x00000CBC,null_tag_0CBC
0x00000CBD,objects\characters\masterchief\mp_masterchief\mp_masterchief
0x00000CBE,null_tag_0CBE
0x00000CBF,null_tag_0CBF
0x00000CC0,null_tag_0CC0
0x00000CC1,null_tag_0CC1
0x00000CC2,null_tag_0CC2
0x00000CC3,null_tag_0CC3
0x00000CC4,null_tag_0CC4
0x00000CC5,null_tag_0CC5
0x00000CC6,sound\characters\footsteps\chief\glass\walk
0x00000CC7,sound\characters\footsteps\chief\grtcement_energy\run
0x00000CC8,sound\characters\footsteps\chief\concrete_h3\run
0x00000CC9,sound\characters\footsteps\chief\mud\walk
0x00000CCA,sound\characters\footsteps\chief\hard_metal_thick\walk
0x00000CCB,sound\characters\footsteps\chief\ductwork\walk
0x00000CCC,sound\characters\footsteps\chief\fence_footsteps\walk
0x00000CCD,sound\characters\footsteps\chief\grating\walk
0x00000CCE,sound\characters\footsteps\chief\ice\walk
0x00000CCF,sound\characters\footsteps\chief\snow\walk
0x00000CD0,sound\characters\footsteps\chief\water_multilayer\run
0x00000CD1,sound\characters\footsteps\chief\dirt\walk
0x00000CD2,sound\characters\footsteps\chief\rubber\walk
0x00000CD3,sound\characters\footsteps\chief\organic_wood\run
0x00000CD4,sound\characters\footsteps\chief\carpet\run
0x00000CD5,sound\characters\footsteps\chief\grass\walk
0x00000CD6,sound\characters\footsteps\chief\gravel\walk
0x00000CD7,sound\characters\footsteps\chief\underbrush\walk
0x00000CD8,sound\characters\footsteps\chief\wood\walk
0x00000CD9,sound\characters\footsteps\chief\wood_docks\walk
0x00000CDA,fx\material_effects\objects\characters\contact\walk\footsteps_water
0x00000CDB,fx\material_effects\objects\characters\contact\walk\footsteps_sand_walk
0x00000CDC,fx\material_effects\objects\characters\contact\walk\footsteps_snow
0x00000CDD,sound\characters\footsteps\chief\glass\run
0x00000CDE,sound\characters\footsteps\chief\mud\run
0x00000CDF,sound\characters\footsteps\chief\hard_metal_thick\run
0x00000CE0,sound\characters\footsteps\chief\ductwork\run
0x00000CE1,sound\characters\footsteps\chief\fence_footsteps\run
0x00000CE2,sound\characters\footsteps\chief\grating\run
0x00000CE3,sound\characters\footsteps\chief\ice\run
0x00000CE4,sound\characters\footsteps\chief\snow\run
0x00000CE5,sound\characters\footsteps\chief\dirt\run
0x00000CE6,sound\characters\footsteps\chief\rubber\run
0x00000CE7,sound\characters\footsteps\chief\grass\run
0x00000CE8,sound\characters\footsteps\chief\gravel\run
0x00000CE9,sound\characters\footsteps\chief\underbrush\run
0x00000CEA,sound\characters\footsteps\chief\wood\run
0x00000CEB,sound\characters\footsteps\chief\wood_docks\run
0x00000CEC,fx\material_effects\objects\characters\contact\run\footsteps_water
0x00000CED,fx\material_effects\objects\characters\contact\run\footsteps_sand_run
0x00000CEE,fx\material_effects\objects\characters\contact\run\footsteps_snow
0x00000CEF,sound\characters\footsteps\chief\grtcement\shuffle
0x00000CF0,sound\characters\footsteps\chief\concrete_h3\shuf
0x00000CF1,sound\characters\footsteps\chief\mud\shuffle
0x00000CF2,sound\characters\footsteps\chief\hard_metal_thick\shuffle
0x00000CF3,sound\characters\footsteps\chief\ductwork\shuf
0x00000CF4,sound\characters\footsteps\chief\fence_footsteps\shuffle
0x00000CF5,sound\characters\footsteps\chief\grating\shuffle
0x00000CF6,sound\characters\footsteps\chief\ice\shuf
0x00000CF7,sound\characters\footsteps\chief\snow\shuffle
0x00000CF8,sound\characters\footsteps\chief\water_multilayer\shuf
0x00000CF9,sound\characters\footsteps\chief\dirt\shuffle
0x00000CFA,sound\characters\footsteps\chief\rubber\shuffle
0x00000CFB,sound\characters\footsteps\chief\organic_wood\shuffle
0x00000CFC,sound\characters\footsteps\chief\carpet\shuffle
0x00000CFD,sound\characters\footsteps\chief\grass\shuffle
0x00000CFE,sound\characters\footsteps\chief\gravel\shuffle
0x00000CFF,sound\characters\footsteps\chief\underbrush\shuf
0x00000D00,sound\characters\footsteps\chief\wood\shuffle
0x00000D01,sound\characters\footsteps\chief\wood_docks\shuffle
0x00000D02,sound\characters\footsteps\chief\grtcement\jump
0x00000D03,sound\characters\footsteps\chief\concrete_h3\jump
0x00000D04,sound\characters\footsteps\chief\underbrush\jump
0x00000D05,sound\characters\footsteps\chief\hard_metal_thick\jump
0x00000D06,sound\characters\footsteps\chief\ductwork\jump
0x00000D07,sound\characters\footsteps\chief\fence_footsteps\jump
0x00000D08,sound\characters\footsteps\chief\grating\jump
0x00000D09,sound\characters\footsteps\chief\ice\jump
0x00000D0A,sound\characters\footsteps\chief\snow\jump
0x00000D0B,sound\characters\footsteps\chief\water_multilayer\jump
0x00000D0C,sound\characters\footsteps\chief\dirt\jump
0x00000D0D,sound\characters\footsteps\chief\rubber\jump
0x00000D0E,sound\characters\footsteps\chief\organic_wood\land
0x00000D0F,sound\characters\footsteps\chief\carpet\jump
0x00000D10,sound\characters\footsteps\chief\mud\jump
0x00000D11,sound\characters\footsteps\chief\gravel\jump
0x00000D12,sound\characters\footsteps\chief\wood\jump
0x00000D13,sound\characters\footsteps\chief\wood_docks\jump
0x00000D14,sound\characters\footsteps\chief\glass\land
0x00000D15,sound\characters\footsteps\chief\grtcement\land
0x00000D16,sound\characters\footsteps\chief\concrete_h3\land
0x00000D17,sound\characters\footsteps\chief\hard_metal_thick\land
0x00000D18,sound\characters\footsteps\chief\ductwork\land
0x00000D19,sound\characters\footsteps\chief\fence_footsteps\land
0x00000D1A,sound\characters\footsteps\chief\grating\land
0x00000D1B,sound\characters\footsteps\chief\ice\land
0x00000D1C,sound\characters\footsteps\chief\snow\land
0x00000D1D,sound\characters\footsteps\chief\water_multilayer\land
0x00000D1E,sound\characters\footsteps\chief\dirt\land
0x00000D1F,sound\characters\footsteps\chief\rubber\land
0x00000D20,sound\characters\footsteps\chief\carpet\land
0x00000D21,sound\characters\footsteps\chief\mud\land
0x00000D22,sound\characters\footsteps\chief\grass\jump_land
0x00000D23,sound\characters\footsteps\chief\gravel\land
0x00000D24,sound\characters\footsteps\chief\underbrush\land
0x00000D25,sound\characters\footsteps\chief\wood\jump_land
0x00000D26,sound\characters\footsteps\chief\wood_docks\jump_land
0x00000D27,fx\material_effects\objects\characters\contact\jump_land\water_land
0x00000D28,fx\material_effects\objects\characters\contact\jump_land\sand_land
0x00000D29,fx\material_effects\objects\characters\contact\jump_land\snow_land
0x00000D2A,sound\characters\bodyfalls\generic_non_havok
0x00000D2B,sound\characters\bodyfalls\metal_grate_non_havok
0x00000D2C,sound\characters\bodyfalls\soft_non_havok
0x00000D2D,sound\characters\bodyfalls\vinyl_non_havok
0x00000D2E,sound\characters\bodyfalls\wood_non_havok
0x00000D2F,sound\characters\footsteps\chief\land_hard\land_hard_generic
0x00000D30,sound\characters\footsteps\chief\concrete_h3\land_hard
0x00000D31,sound\characters\footsteps\chief\land_hard\land_hard_energy
0x00000D32,sound\characters\footsteps\chief\land_hard\land_hard_mud
0x00000D33,sound\characters\footsteps\chief\hard_metal_thick\land_hard
0x00000D34,sound\characters\footsteps\chief\fence_footsteps\land_hard
0x00000D35,sound\characters\footsteps\chief\land_hard\land_hard_grating
0x00000D36,sound\characters\footsteps\chief\land_hard\land_hard_sand
0x00000D37,sound\characters\footsteps\chief\land_hard\land_hard_water
0x00000D38,sound\characters\footsteps\chief\land_hard\land_hard_dirt
0x00000D39,sound\characters\footsteps\chief\land_hard\land_hard_grass
0x00000D3A,sound\characters\footsteps\chief\land_hard\land_hard_gravel
0x00000D3B,sound\characters\footsteps\chief\land_hard\land_hard_underbrush
0x00000D3C,sound\characters\footsteps\chief\land_hard\land_hard_wood
0x00000D3D,sound\characters\footsteps\chief\land_hard\land_hard_wood_docks
0x00000D3E,sound\characters\bodyfalls\generic_havok
0x00000D3F,sound\characters\bodyfalls\metal_grate_havok
0x00000D40,sound\characters\bodyfalls\soft_havok
0x00000D41,sound\characters\bodyfalls\vinyl_havok
0x00000D42,sound\characters\bodyfalls\wood_havok
0x00000D43,fx\material_effects\objects\characters\contact\collision\collision_default
0x00000D44,fx\material_effects\objects\characters\contact\collision\collision_energy
0x00000D45,fx\material_effects\objects\characters\contact\collision\collision_water
0x00000D46,fx\material_effects\objects\characters\contact\collision\collision_sand
0x00000D47,fx\material_effects\objects\characters\contact\collision\collision_snow
0x00000D48,fx\material_effects\objects\characters\contact\collision\collision_terrain
0x00000D49,fx\material_effects\objects\characters\contact\collision\collision_mud
0x00000D4A,sound\vehicles\vehicle_biped_collisions\generic
0x00000D4B,fx\decals\ground_marks\footsteps_marine_sand
0x00000D4C,shaders\decal_templates\_0_4_0_0_1_0
0x00000D4D,fx\decals\ground_marks\_bitmaps\generic_foot
0x00000D4E,fx\decals\ground_marks\_bitmaps\generic_foot_bump
0x00000D4F,shaders\decal_templates\_0_4_0_0_1_0
0x00000D50,shaders\decal_templates\_0_4_0_0_1_0
0x00000D51,fx\decals\ground_marks\footsteps_marine_snow
0x00000D52,fx\particles\material\snow\impact_spray_medium_snow
0x00000D53,fx\particles\material\snow\fragments_chunks_snow_silent
0x00000D54,fx\particles\models\debris\generic_clumps\generic_clumps_snow_silent
0x00000D55,shaders\particle_templates\_0_3_0_1_0_1_0_1_0_0
0x00000D56,shaders\particle_templates\_0_3_0_1_0_1_0_1_0_0
0x00000D57,shaders\particle_templates\_0_3_0_1_0_1_0_1_0_0
0x00000D58,fx\water\character_jump_land
0x00000D59,fx\decals\ground_marks\jumpland_marine_snow
0x00000D5A,fx\decals\ground_marks\_bitmaps\generic_jumpland_soft
0x00000D5B,fx\water\character_collision
0x00000D5C,fx\particles\vehicle\sand\impact_chunks_small_sand
0x00000D5D,fx\particles\vehicle\sand\impact_chunks_medium_sand
0x00000D5E,fx\decals\impact_bullet\impact_bullet_large\tough_terrain_mud
0x00000D5F,null_tag_0D5F
0x00000D60,null_tag_0D60
0x00000D61,null_tag_0D61
0x00000D62,null_tag_0D62
0x00000D63,null_tag_0D63
0x00000D64,null_tag_0D64
0x00000D65,null_tag_0D65
0x00000D66,null_tag_0D66
0x00000D67,null_tag_0D67
0x00000D68,null_tag_0D68
0x00000D69,null_tag_0D69
0x00000D6A,null_tag_0D6A
0x00000D6B,null_tag_0D6B
0x00000D6C,null_tag_0D6C
0x00000D6D,null_tag_0D6D
0x00000D6E,null_tag_0D6E
0x00000D6F,null_tag_0D6F
0x00000D70,null_tag_0D70
0x00000D71,null_tag_0D71
0x00000D72,null_tag_0D72
0x00000D73,null_tag_0D73
0x00000D74,objects\equipment\hologram_equipment\bipeds\masterchief_hologram
0x00000D75,objects\characters\masterchief\masterchief
0x00000D76,objects\characters\masterchief\masterchief
0x00000D77,objects\equipment\hologram_equipment\fx\hologram_pop
0x00000D78,fx\shield_impacts\hologram_damage
0x00000D79,fx\shield_impacts\hologram_pop
0x00000D7A,objects\equipment\hologram_equipment\fx\hologram_pop
0x00000D7B,sound\game_sfx\multiplayer\shield_hit
0x00000D7C,levels\solo\m20\bitmaps\oni_techglow_bits_illum
0x00000D7D,shaders\default_bitmaps\bitmaps\random
0x00000D7E,sound\characters\masterchief\mc_warthog_p_exit
0x00000D7F,sound\characters\masterchief\mc_warthog_p_enter
0x00000D80,sound\characters\masterchief\mc_warthog_g_exit
0x00000D81,sound\characters\masterchief\mc_warthog_g_enter
0x00000D82,sound\characters\masterchief\mc_warthog_d_exit
0x00000D83,sound\characters\masterchief\mc_warthog_d_enter
0x00000D84,sound\characters\masterchief\mc_warthog_b_d_board
0x00000D85,sound\characters\masterchief\mc_ghost_d_exit
0x00000D86,sound\characters\masterchief\mc_ghost_d_enter
0x00000D87,sound\characters\masterchief\mc_ghost_b_l_board
0x00000D88,sound\characters\masterchief\mc_ghost_b_b_enter
0x00000D89,sound\characters\masterchief\mc_ghost_b_b_board
0x00000D8A,sound\characters\masterchief\mc_banshee_exit
0x00000D8B,sound\characters\masterchief\mc_banshee_enter
0x00000D8C,sound\characters\masterchief\mc_ghost_b_l_enter
0x00000D8D,sound\characters\masterchief\mc_warthog_turret_board
0x00000D8E,sound\characters\masterchief\mc_warthog_passenger_board
0x00000D8F,sound\characters\masterchief\mc_stationary_turret
0x00000D90,sound\characters\masterchief\mc_stationarty_turret_exit
0x00000D91,sound\characters\masterchief\mc_banshee_b_d_board
0x00000D92,sound\characters\masterchief\mc_banshee_b_d_enter
0x00000D93,sound\characters\masterchief\mc_scorpion_melee
0x00000D94,sound\characters\masterchief\mc_wraith_b_b_melee
0x00000D95,sound\characters\masterchief\mc_wraith_b_b_enter
0x00000D96,sound\characters\masterchief\mc_wraith_b_b_exit
0x00000D97,sound\characters\masterchief\mc_wraith_b_b_throw_grenade
0x00000D98,sound\characters\masterchief\mc_wraith_b_l_melee
0x00000D99,sound\characters\masterchief\mc_wraith_b_l_exit
0x00000D9A,sound\characters\masterchief\mc_wraith_b_l_throw_grenade
0x00000D9B,sound\characters\masterchief\mc_scorpion_b_b_enter
0x00000D9C,sound\characters\masterchief\mc_scorpion_b_b_exit
0x00000D9D,sound\characters\masterchief\mc_scorpion_b_l_enter
0x00000D9E,sound\characters\masterchief\mc_scorpion_b_l_exit
0x00000D9F,sound\characters\masterchief\mc_scorp_b_b_throw_gren
0x00000DA0,sound\characters\masterchief\mc_scorpion_d_enter
0x00000DA1,sound\characters\masterchief\mc_scorpion_d_exit
0x00000DA2,sound\characters\masterchief\mc_wraith_d_enter
0x00000DA3,sound\characters\masterchief\mc_wraith_d_exit
0x00000DA4,sound\characters\masterchief\mc_throne_melee
0x00000DA5,sound\characters\masterchief\mc_wraith_b_b_new
0x00000DA6,sound\characters\masterchief\mc_wraith_melee_new
0x00000DA7,sound\characters\masterchief\mc_combat_turret_ready
0x00000DA8,sound\characters\masterchief\mc_turret_shortmove
0x00000DA9,sound\characters\masterchief\mc_turret_longmove
0x00000DAA,sound\characters\masterchief\mc_turret_land
0x00000DAB,sound\characters\masterchief\mc_wraith_turret_enter
0x00000DAC,sound\characters\masterchief\mc_wraith_turret_exit
0x00000DAD,sound\characters\masterchief\mc_mongoose_enter
0x00000DAE,sound\characters\masterchief\mc_mongoose_exit
0x00000DAF,sound\characters\masterchief\mc_mongoose_p_enter
0x00000DB0,sound\characters\masterchief\mc_scorpion_g_enter
0x00000DB1,sound\characters\masterchief\mc_mauler_d_enter
0x00000DB2,sound\characters\masterchief\mc_mauler_d_exit
0x00000DB3,sound\characters\masterchief\mc_mauler_g_enter_a
0x00000DB4,sound\characters\masterchief\mc_mauler_g_exit
0x00000DB5,sound\characters\masterchief\mc_mauler_p_r_enter
0x00000DB6,sound\characters\masterchief\mc_mauler_p_r_exit
0x00000DB7,sound\characters\masterchief\mc_chopper_d_any_enter
0x00000DB8,sound\characters\masterchief\mc_chopper_d_any_exit
0x00000DB9,sound\weapons\plasma_cannon\turret_generic_ready
0x00000DBA,sound\weapons\machinegun_turret\turret_detach
0x00000DBB,sound\characters\masterchief\mc_hornet_d_any_enter
0x00000DBC,sound\characters\masterchief\mc_hornet_d_any_exit
0x00000DBD,sound\characters\masterchief\mc_hornet_p_l_any_enter
0x00000DBE,sound\characters\masterchief\mc_hornet_p_l_any_exit
0x00000DBF,sound\characters\masterchief\mc_scorpion_g_exit
0x00000DC0,sound\characters\masterchief\mc_shade_d_enter
0x00000DC1,sound\characters\masterchief\mc_shade_d_exit
0x00000DC2,sound\characters\masterchief\mc_chopper_b_b_board
0x00000DC3,sound\characters\masterchief\mc_chopper_b_f_board_var1
0x00000DC4,sound\characters\masterchief\mc_mauler_b_d_any_board_var1
0x00000DC5,sound\characters\masterchief\mc_mauler_b_p_l_any_board_var1
0x00000DC6,sound\characters\masterchief\mc_mauler_b_p_r_and_board_1
0x00000DC7,sound\characters\masterchief\mc_mauler_g_b_l_any_board
0x00000DC8,sound\characters\masterchief\mc_mauler_g_b_r_any_board
0x00000DC9,sound\characters\masterchief\mc_hornet_b_d_l_board
0x00000DCA,sound\characters\masterchief\mc_hornet_b_d_r_board
0x00000DCB,sound\characters\masterchief\mc_hornet_b_p_l_board
0x00000DCC,sound\characters\masterchief\mc_hornet_b_p_r_board
0x00000DCD,sound\characters\elite\elite_chopper_b_f_any_enter
0x00000DCE,sound\characters\masterchief\mc_hornet_b_d_r_enter
0x00000DCF,sound\characters\masterchief\mc_hornet_b_p_l_enter
0x00000DD0,sound\characters\masterchief\mc_mauler_b_d_any_enter
