0x00000000,global_tags
0x00000AAF,fx\water\vehicle_boost
0x00000AB0,objects\vehicles\ghost\fx\running\boost_trails
0x00000AB1,objects\vehicles\ghost\fx\running\boost_trails
0x00000AB2,camera\ghost_d_camera
0x00000AB3,objects\vehicles\ghost\weapon\ghost_gun
0x00000AB4,objects\vehicles\ghost\fx\weapon\firing
0x00000AB5,ui\chud\v_ghost
0x00000AB6,objects\vehicles\ghost\weapon\ghost_bolt
0x00000AB7,fx\material_effects\objects\weapons\ghost_bolt
0x00000AB8,sound\weapons\battle_rifle\battle_rifle_drop
0x00000AB9,objects\vehicles\ghost\fx\weapon\impact
0x00000ABA,objects\vehicles\ghost\fx\weapon\impact
0x00000ABB,objects\vehicles\ghost\fx\weapon\projectile
0x00000ABC,objects\vehicles\ghost\fx\weapon\projectile
0x00000ABD,objects\vehicles\ghost\damage_effects\ghost_bolt
0x00000ABE,objects\vehicles\ghost\fx\weapon\firing
0x00000ABF,sound\vehicles\ghost\ghost_fire
0x00000AC0,sound\vehicles\ghost\ghost_fire_lod_far
0x00000AC1,objects\vehicles\ghost\fx\weapon\particles\glow_soft
0x00000AC2,objects\vehicles\ghost\fx\weapon\particles\muzzle_flash_round
0x00000AC3,objects\vehicles\ghost\fx\weapon\particles\flash_large
0x00000AC4,objects\vehicles\ghost\fx\weapon\particles\muzzle_flash_long
0x00000AC5,objects\vehicles\ghost\fx\weapon\particles\muzzle_flash_long_soft
0x00000AC6,camera\board_small_camera
0x00000AC7,globals\collision_damage\vehicle_ghost_boost
0x00000AC8,globals\damage_responses\vehicle_boost
0x00000AC9,ai\squad_templates\sq_camp_2_ghost
0x00000ACA,ai\squad_templates\sq_camp_1_chopper
0x00000ACB,objects\vehicles\brute_chopper\brute_chopper
0x00000ACC,objects\vehicles\brute_chopper\brute_chopper
0x00000ACD,objects\vehicles\brute_chopper\brute_chopper
0x00000ACE,objects\vehicles\brute_chopper\shaders\brute_chopper
0x00000ACF,ms23\objects\vehicles\brute_chopper\bitmaps\brute_chopper_bump
0x00000AD0,ms23\objects\vehicles\brute_chopper\bitmaps\brute_chopper
0x00000AD1,objects\vehicles\brute_chopper\bitmaps\brute_chopper_control
0x00000AD2,objects\vehicles\brute_chopper\bitmaps\brute_chopper_alpha
0x00000AD3,objects\vehicles\brute_chopper\bitmaps\brute_chopper_illum
0x00000AD4,shaders\shader_templates\_0_1_0_3_1_4_1_0_0_1_0_0
0x00000AD5,shaders\shader_templates\_0_1_0_3_1_4_1_0_0_1_0
0x00000AD6,shaders\shader_templates\_0_1_0_3_1_4_1_0_0_1_0
0x00000AD7,objects\vehicles\brute_chopper\shaders\brute_chopper_damage
0x00000AD8,ms23\objects\vehicles\brute_chopper\bitmaps\brute_chopper_damage_bump
0x00000AD9,ms23\objects\vehicles\brute_chopper\bitmaps\brute_chopper_damage
0x00000ADA,objects\vehicles\brute_chopper\bitmaps\brute_chopper_damage_control
0x00000ADB,shaders\shader_templates\_0_1_0_3_1_4_0_0_0_1_0_0
0x00000ADC,shaders\shader_templates\_0_1_0_3_1_4_0_0_0_1_0
0x00000ADD,shaders\shader_templates\_0_1_0_3_1_4_0_0_0_1_0
0x00000ADE,ms23\objects\vehicles\brute_chopper\shaders\brute_chopper_blur
0x00000ADF,objects\vehicles\brute_chopper\bitmaps\brute_chopper_blur
0x00000AE0,shaders\shader_templates\_0_0_0_0_0_0_0_3_0_1_0_0
0x00000AE1,shaders\shader_templates\_0_0_0_0_0_0_0_3_0_1_0
0x00000AE2,shaders\shader_templates\_0_0_0_0_0_0_0_3_0_1_0
0x00000AE3,ms23\objects\vehicles\brute_chopper\shaders\brute_chopper_exposed
0x00000AE4,ms23\objects\vehicles\mauler\bitmaps\blown_open_mauler_illum
0x00000AE5,shaders\shader_templates\_0_2_0_1_1_2_5_0_0_1_0_0
0x00000AE6,shaders\shader_templates\_0_2_0_1_1_2_5_0_0_1_0
0x00000AE7,shaders\shader_templates\_0_2_0_1_1_2_5_0_0_1_0
0x00000AE8,ms23\objects\vehicles\brute_chopper\shaders\brute_chopper_illum
0x00000AE9,objects\vehicles\brute_chopper\bitmaps\brute_chopper_alpha_illum
0x00000AEA,objects\vehicles\brute_chopper\shaders\brute_chopper_icon
0x00000AEB,objects\vehicles\brute_chopper\bitmaps\brute_chopper_icon
0x00000AEC,shaders\shader_templates\_0_0_1_0_1_0_0_0_0_1_0_0
0x00000AED,shaders\shader_templates\_0_0_1_0_1_0_0_0_0_1_0
0x00000AEE,shaders\shader_templates\_0_0_1_0_1_0_0_0_0_1_0
0x00000AEF,objects\vehicles\brute_chopper\shaders\brute_chopper_vent
0x00000AF0,shaders\shader_templates\_0_0_0_0_0_0_1_0_0_1_0_0
0x00000AF1,shaders\shader_templates\_0_0_0_0_0_0_1_0_0_1_0
0x00000AF2,shaders\shader_templates\_0_0_0_0_0_0_1_0_0_1_0
0x00000AF3,objects\vehicles\brute_chopper\shaders\brute_chopper_vent_side
0x00000AF4,objects\vehicles\brute_chopper\shaders\brute_chopper_icon_dark
0x00000AF5,objects\vehicles\brute_chopper\bitmaps\brute_chopper_icon_dark
0x00000AF6,objects\vehicles\brute_chopper\shaders\brute_chopper_pbr
0x00000AF7,shaders\shader_templates\_0_2_0_3_1_4_1_0_0_1_0_0
0x00000AF8,shaders\shader_templates\_0_2_0_3_1_4_1_0_0_1_0
0x00000AF9,shaders\shader_templates\_0_2_0_3_1_4_1_0_0_1_0
0x00000AFA,objects\vehicles\brute_chopper\brute_chopper
0x00000AFB,objects\vehicles\brute_chopper\brute_chopper
0x00000AFC,objects\vehicles\brute_chopper\brute_chopper
0x00000AFD,fx\scenery_fx\explosions\brute_explosion_large\brute_explosion_large
0x00000AFE,fx\screen_fx\large_explosion
0x00000AFF,fx\scenery_fx\explosions\brute_explosion_large\brute_explosion_large
0x00000B00,fx\scenery_fx\explosions\brute_explosion_large\brute_explosion_large
0x00000B01,sound\vehicles\damage_effects\hum_damage_large
0x00000B02,sound\vehicles\phantom\phantom_destroyed_lod
0x00000B03,fx\particles\energy\spark_long_n5
0x00000B04,fx\particles\energy\plasma_burst_n3
0x00000B05,fx\particles\energy\plasma_noise_n3
0x00000B06,fx\scenery_fx\explosions\human_explosion_large\ejecta
0x00000B07,fx\scenery_fx\explosions\human_explosion_large\ejecta
0x00000B08,fx\scenery_fx\explosions\human_explosion_large\ejecta
0x00000B09,fx\particles\atmospheric\rolling_smoke\fireball_brute_large
0x00000B0A,fx\particles\atmospheric\rolling_smoke\fireball_dark_large
0x00000B0B,shaders\particle_templates\_3_2_0_0_1_1_1_0_1_0
0x00000B0C,shaders\particle_templates\_3_2_0_0_1_1_1_0_1_0
0x00000B0D,shaders\particle_templates\_3_2_0_0_1_1_1_0_1_0
0x00000B0E,fx\particles\atmospheric\soft_smoke\covenant_explosion_soft_smoke_large_n2
0x00000B0F,fx\particles\atmospheric\rolling_smoke\covenant_explosion_rolling_smoke_medium_n2
0x00000B10,fx\particles\energy\electric_loops_large_n3
0x00000B11,objects\vehicles\brute_chopper\fx\destruction\trans_seat_destroyed
0x00000B12,objects\vehicles\brute_chopper\garbage\seat\seat
0x00000B13,objects\vehicles\brute_chopper\garbage\seat\seat
0x00000B14,objects\vehicles\brute_chopper\garbage\seat\seat
0x00000B15,objects\vehicles\brute_chopper\garbage\seat\seat
0x00000B16,objects\vehicles\brute_chopper\garbage\seat\seat
0x00000B17,objects\vehicles\brute_chopper\fx\destruction\trans_r_wheel_destroyed
0x00000B18,objects\vehicles\brute_chopper\garbage\rotor_r\rotor_r
0x00000B19,objects\vehicles\brute_chopper\garbage\rotor_r\rotor_r
0x00000B1A,objects\vehicles\brute_chopper\garbage\rotor_r\rotor_r
0x00000B1B,objects\vehicles\brute_chopper\garbage\rotor_r\rotor_r
0x00000B1C,objects\vehicles\brute_chopper\garbage\rotor_r\rotor_r
0x00000B1D,objects\vehicles\brute_chopper\fx\destruction\trans_hull_destroyed
0x00000B1E,objects\vehicles\brute_chopper\fx\destruction\trans_hull_destroyed
0x00000B1F,fx\particles\fire\plasma_fire_large_n2
0x00000B20,fx\scenery_fx\explosions\brute_explosion_small\brute_explosion_small
0x00000B21,sound\visual_fx\h3_med_explosion
0x00000B22,fx\scenery_fx\explosions\brute_explosion_small\brute_explosion_small
0x00000B23,fx\particles\energy\electric_loops_small
0x00000B24,fx\particles\atmospheric\rolling_smoke\fireball_brute_small
0x00000B25,objects\vehicles\brute_chopper\fx\destruction\trans_l_wheel_destroyed
0x00000B26,objects\vehicles\brute_chopper\garbage\rotor_l\rotor_l
0x00000B27,objects\vehicles\brute_chopper\garbage\rotor_l\rotor_l
0x00000B28,objects\vehicles\brute_chopper\garbage\rotor_l\rotor_l
0x00000B29,objects\vehicles\brute_chopper\garbage\rotor_l\rotor_l
0x00000B2A,objects\vehicles\brute_chopper\garbage\rotor_l\rotor_l
0x00000B2B,fx\scenery_fx\destruction\brute_mech_break_small\brute_mech_break_small
0x00000B2C,fx\scenery_fx\destruction\brute_mech_break_small\brute_mech_break_small
0x00000B2D,fx\particles\material\metal\metal_chips
0x00000B2E,objects\vehicles\brute_chopper\fx\destruction\trans_hull_medium
0x00000B2F,objects\vehicles\brute_chopper\garbage\bit_b\bit_b
0x00000B30,objects\vehicles\brute_chopper\garbage\bit_b\bit_b
0x00000B31,objects\vehicles\brute_chopper\garbage\bit_b\bit_b
0x00000B32,objects\vehicles\brute_chopper\garbage\bit_b\bit_b
0x00000B33,objects\vehicles\brute_chopper\garbage\bit_b\bit_b
0x00000B34,fx\scenery_fx\destruction\brute_mech_break_medium\brute_mech_break_medium
0x00000B35,fx\scenery_fx\destruction\brute_mech_break_medium\brute_mech_break_medium
0x00000B36,objects\vehicles\brute_chopper\fx\destruction\trans_hull_major
0x00000B37,objects\vehicles\brute_chopper\garbage\bit_l\bit_l
0x00000B38,objects\vehicles\brute_chopper\garbage\bit_l\bit_l
0x00000B39,objects\vehicles\brute_chopper\garbage\bit_l\bit_l
0x00000B3A,objects\vehicles\brute_chopper\garbage\bit_l\bit_l
0x00000B3B,objects\vehicles\brute_chopper\garbage\bit_l\bit_l
0x00000B3C,objects\vehicles\brute_chopper\fx\destruction\trans_r_wheel_major
0x00000B3D,objects\vehicles\brute_chopper\garbage\bit_r\bit_r
0x00000B3E,objects\vehicles\brute_chopper\garbage\bit_r\bit_r
0x00000B3F,objects\vehicles\brute_chopper\garbage\bit_r\bit_r
0x00000B40,objects\vehicles\brute_chopper\garbage\bit_r\bit_r
0x00000B41,objects\vehicles\brute_chopper\garbage\bit_r\bit_r
0x00000B42,objects\vehicles\brute_chopper\fx\destruction\trans_l_engine_medium
0x00000B43,objects\vehicles\brute_chopper\garbage\blade_l\blade_l
0x00000B44,objects\vehicles\brute_chopper\garbage\blade_l\blade_l
0x00000B45,objects\vehicles\brute_chopper\garbage\blade_l\blade_l
0x00000B46,objects\vehicles\brute_chopper\garbage\blade_l\blade_l
0x00000B47,objects\vehicles\brute_chopper\garbage\blade_l\blade_l
0x00000B48,objects\vehicles\brute_chopper\fx\destruction\trans_r_engine_medium
0x00000B49,objects\vehicles\brute_chopper\garbage\blade_r\blade_r
0x00000B4A,objects\vehicles\brute_chopper\garbage\blade_r\blade_r
0x00000B4B,objects\vehicles\brute_chopper\garbage\blade_r\blade_r
0x00000B4C,objects\vehicles\brute_chopper\garbage\blade_r\blade_r
0x00000B4D,objects\vehicles\brute_chopper\garbage\blade_r\blade_r
0x00000B4E,globals\collision_damage\vehicle_medium
0x00000B4F,fx\material_effects\objects\vehicles\brute_chopper
0x00000B50,fx\material_effects\objects\vehicles\contact\collision\collision_default
0x00000B51,fx\material_effects\objects\vehicles\contact\collision\collision_stone_cov
0x00000B52,sound\vehicles\damage_effects\hum_crashes
0x00000B53,fx\material_effects\objects\vehicles\contact\collision\collision_hard
0x00000B54,fx\material_effects\objects\vehicles\contact\grinding\default_cov
0x00000B55,fx\material_effects\objects\vehicles\contact\grinding\stone_cov
0x00000B56,sound\vehicles\brute_chopper\chopper_engine_left\chopper_engine_left
0x00000B57,sound\vehicles\brute_chopper\chopper_engine_left\engine\in
0x00000B58,sound\vehicles\brute_chopper\chopper_engine_left\engine\loop
0x00000B59,sound\vehicles\brute_chopper\chopper_engine_left\engine\out
0x00000B5A,sound\vehicles\brute_chopper\chopper_engine_left\turbine\loop
0x00000B5B,objects\vehicles\brute_chopper\fx\running\antigrav_lift
0x00000B5C,objects\vehicles\brute_chopper\fx\running\boost_port
0x00000B5D,objects\vehicles\brute_chopper\fx\running\boost
0x00000B5E,objects\vehicles\brute_chopper\fx\running\boost
0x00000B5F,objects\vehicles\brute_chopper\fx\running\boost
0x00000B60,objects\vehicles\brute_chopper\fx\running\engine
0x00000B61,sound\vehicles\brute_chopper\chopper_engine_right\chopper_engine_right
0x00000B62,sound\vehicles\brute_chopper\chopper_engine_right\engine\in
0x00000B63,sound\vehicles\brute_chopper\chopper_engine_right\engine\loop
0x00000B64,sound\vehicles\brute_chopper\chopper_engine_right\engine\out
0x00000B65,sound\vehicles\brute_chopper\chopper_engine_right\turbine\loop
0x00000B66,sound\vehicles\brute_chopper\chopper_boost_l\chopper_boost_l
0x00000B67,sound\vehicles\brute_chopper\chopper_boost_l\chopper_boost\loop
0x00000B68,sound\vehicles\brute_chopper\chopper_boost_r\chopper_boost_r
0x00000B69,sound\vehicles\brute_chopper\chopper_boost_r\chopper_boost\loop
0x00000B6A,sound\vehicles\brute_chopper\chopper_engine_lod\chopper_engine_lod
0x00000B6B,sound\vehicles\brute_chopper\chopper_engine_lod\engine\in
0x00000B6C,sound\vehicles\brute_chopper\chopper_engine_lod\engine\loop
0x00000B6D,sound\vehicles\brute_chopper\chopper_engine_lod\engine\out
0x00000B6E,sound\vehicles\brute_chopper\chopper_engine_lod\turbine\loop
0x00000B6F,objects\vehicles\brute_chopper\weapon\chopper_gun
0x00000B70,ui\chud\v_chopper
0x00000B71,objects\vehicles\brute_chopper\projectiles\chopper_gun_bullet
0x00000B72,fx\material_effects\objects\weapons\chopper_gun
0x00000B73,sound\vehicles\brute_chopper\scorpion_explosion
0x00000B74,objects\vehicles\brute_chopper\fx\weapon\impact
0x00000B75,objects\vehicles\brute_chopper\fx\weapon\impact
0x00000B76,objects\vehicles\brute_chopper\fx\weapon\projectile
0x00000B77,objects\vehicles\brute_chopper\fx\weapon\projectile
0x00000B78,objects\vehicles\brute_chopper\damage_effects\chopper_gun_bullet_detonation
0x00000B79,sound\vehicles\brute_chopper\gauss_flyby
0x00000B7A,objects\vehicles\brute_chopper\fx\weapon\firing
0x00000B7B,sound\vehicles\brute_chopper\chopper_gun_fire
0x00000B7C,sound\vehicles\brute_chopper\chopper_gun_lod
0x00000B7D,objects\vehicles\brute_chopper\fx\weapon\particles\muzzle_flash_round
0x00000B7E,objects\vehicles\brute_chopper\fx\weapon\particles\glow_soft
0x00000B7F,objects\vehicles\brute_chopper\fx\weapon\particles\spark_fiery
0x00000B80,objects\vehicles\brute_chopper\fx\weapon\particles\muzzle_flash_long
0x00000B81,objects\vehicles\brute_chopper\fx\weapon\particles\muzzle_flash_long_soft
0x00000B82,globals\damage_responses\trigger_vehicle_semiauto_weak
0x00000B83,camera\chopper_d_camera
0x00000B84,fx\scenery_fx\destruction\emp_drain_medium\emp_drain_medium
0x00000B85,fx\scenery_fx\destruction\emp_drain_medium\emp_drain_medium
0x00000B86,fx\scenery_fx\destruction\emp_drain_medium\emp_drain_medium
0x00000B87,globals\collision_damage\vehicle_chopper_boost
0x00000B88,sound\vehicles\warthog\warthog_suspension
0x00000B89,ai\squad_templates\sq_camp_wraith
0x00000B8A,objects\vehicles\wraith\wraith
0x00000B8B,objects\vehicles\wraith\wraith
0x00000B8C,objects\vehicles\wraith\wraith
0x00000B8D,ms23\objects\vehicles\wraith\shaders\wraith
0x00000B8E,ms23\objects\vehicles\wraith\bitmaps\wraith
0x00000B8F,ms23\objects\vehicles\wraith\bitmaps\wraith_bump
0x00000B90,shaders\shader_templates\_0_2_0_1_2_2_0_0_0_1_0_0
0x00000B91,shaders\shader_templates\_0_2_0_1_2_2_0_0_0_1_0
0x00000B92,shaders\shader_templates\_0_2_0_1_2_2_0_0_0_1_0
0x00000B93,ms23\objects\vehicles\wraith\shaders\wraith_metal
0x00000B94,ms23\objects\vehicles\wraith\shaders\wraith_boost
0x00000B95,ms23\objects\vehicles\wraith\bitmaps\wraith_illum
0x00000B96,objects\vehicles\destruction\shaders\cov_damage_blast_mark_01
0x00000B97,objects\bitmaps\damage\cov_damage_blast_mark_01
0x00000B98,objects\vehicles\destruction\shaders\cov_damage_blast_mark_02
0x00000B99,objects\bitmaps\damage\cov_damage_blast_mark_02
0x00000B9A,objects\vehicles\wraith\shaders\wraith_boost_broken
0x00000B9B,objects\vehicles\wraith\wraith
0x00000B9C,objects\vehicles\wraith\wraith
0x00000B9D,sound\vehicles\wraith\wraith_open
0x00000B9E,sound\vehicles\wraith\wraith_close
0x00000B9F,objects\vehicles\wraith\wraith
0x00000BA0,objects\vehicles\wraith\fx\destruction\perm_hull_medium
0x00000BA1,objects\vehicles\wraith\fx\destruction\perm_hull_major
0x00000BA2,fx\particles\fire\plasma_fire_large_n1
0x00000BA3,objects\vehicles\wraith\fx\destruction\perm_wing_medium
0x00000BA4,objects\vehicles\wraith\turrets\mortar\mortar
0x00000BA5,objects\vehicles\wraith\turrets\mortar\mortar
0x00000BA6,objects\vehicles\wraith\turrets\mortar\mortar
0x00000BA7,ms23\objects\vehicles\wraith\shaders\mortar_metal
0x00000BA8,ms23\objects\vehicles\wraith\turrets\mortar\bitmaps\mortar
0x00000BA9,ms23\objects\vehicles\wraith\turrets\mortar\bitmaps\mortar_bump
0x00000BAA,ms23\objects\vehicles\wraith\shaders\mortar
0x00000BAB,ms23\objects\vehicles\wraith\shaders\mortar_charge
0x00000BAC,ms23\objects\vehicles\wraith\shaders\mortar_illum
0x00000BAD,objects\vehicles\wraith\turrets\mortar\mortar
0x00000BAE,objects\vehicles\wraith\turrets\mortar\mortar
0x00000BAF,objects\vehicles\wraith\turrets\mortar\mortar
0x00000BB0,objects\vehicles\wraith\fx\destruction\trans_mortar_destroyed
0x00000BB1,objects\vehicles\wraith\garbage\mortar_deflector_left\mortar_deflector_left
0x00000BB2,objects\vehicles\wraith\garbage\mortar_deflector_left\mortar_deflector_left
0x00000BB3,objects\vehicles\wraith\garbage\mortar_deflector_left\mortar_deflector_left
0x00000BB4,objects\vehicles\wraith\shaders\mortar
0x00000BB5,objects\vehicles\wraith\turrets\mortar\bitmaps\mortar
0x00000BB6,objects\vehicles\wraith\turrets\mortar\bitmaps\mortar_bump
0x00000BB7,objects\vehicles\wraith\shaders\mortar_metal
0x00000BB8,objects\vehicles\wraith\shaders\wraith_blown_open
0x00000BB9,objects\vehicles\wraith\bitmaps\wraith_blown_open
0x00000BBA,objects\vehicles\wraith\bitmaps\wraith_blown_open_bump
0x00000BBB,objects\vehicles\wraith\bitmaps\wraith_blown_open_illum
0x00000BBC,objects\vehicles\wraith\bitmaps\wraith_blown_open_height
0x00000BBD,objects\vehicles\wraith\garbage\mortar_deflector_left\mortar_deflector_left
0x00000BBE,objects\vehicles\wraith\garbage\mortar_deflector_left\mortar_deflector_left
0x00000BBF,objects\vehicles\wraith\garbage\mortar_gun\mortar_gun
0x00000BC0,objects\vehicles\wraith\garbage\mortar_gun\mortar_gun
0x00000BC1,objects\vehicles\wraith\garbage\mortar_gun\mortar_gun
0x00000BC2,objects\vehicles\wraith\shaders\wraith_blown_open_metal
0x00000BC3,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_1_0_0
0x00000BC4,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_1_0
0x00000BC5,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_1_0
0x00000BC6,objects\vehicles\wraith\garbage\mortar_gun\mortar_gun
0x00000BC7,objects\vehicles\wraith\garbage\mortar_gun\mortar_gun
0x00000BC8,objects\vehicles\wraith\fx\destruction\trans_mortar_major
0x00000BC9,objects\vehicles\wraith\garbage\mortar_door\mortar_door
0x00000BCA,objects\vehicles\wraith\garbage\mortar_door\mortar_door
0x00000BCB,objects\vehicles\wraith\garbage\mortar_door\mortar_door
0x00000BCC,objects\vehicles\wraith\garbage\mortar_door\mortar_door
0x00000BCD,objects\vehicles\wraith\garbage\mortar_door\mortar_door
0x00000BCE,fx\material_effects\objects\weapons\wraith_mortar
0x00000BCF,sound\weapons\plasma_grenade\plasma_expl_water
0x00000BD0,fx\material_effects\objects\weapons\impact\impact_explosion_large\bounce_water_wide
0x00000BD1,fx\water\explosion_medium
0x00000BD2,camera\wraith_d_camera
0x00000BD3,objects\vehicles\wraith\turrets\mortar\mortar_turret
0x00000BD4,ui\chud\v_wraith
0x00000BD5,objects\vehicles\wraith\turrets\mortar\mortar_turret_charged
0x00000BD6,objects\vehicles\wraith\fx\weapon\mortar\projectile
0x00000BD7,objects\vehicles\wraith\fx\weapon\mortar\projectile
0x00000BD8,fx\contrails\_gradients\wraith_mortar_contrail
0x00000BD9,objects\vehicles\wraith\fx\weapon\mortar\projectile
0x00000BDA,objects\vehicles\wraith\fx\weapon\mortar\particles\smoke_fiery_large_n1
0x00000BDB,fx\particles\_gradients\wraith_mortar
0x00000BDC,sound\vehicles\wraith\wraith_projectile\wraith_projectile
0x00000BDD,sound\vehicles\wraith\wraith_projectile\track1\loop
0x00000BDE,objects\vehicles\wraith\fx\weapon\mortar\projectile
0x00000BDF,objects\vehicles\wraith\fx\weapon\mortar\impact
0x00000BE0,fx\particles\models\mesh_fx\blast_radius\blast_radius_n1
0x00000BE1,objects\vehicles\wraith\damage_effects\wraith_mortar_shockwave
0x00000BE2,objects\vehicles\wraith\fx\weapon\mortar\impact
0x00000BE3,sound\vehicles\wraith\wraith_projectile_expl
0x00000BE4,objects\vehicles\wraith\fx\weapon\mortar\impact
0x00000BE5,sound\vehicles\wraith\plasma_expl_lod_far
0x00000BE6,fx\particles\energy\plasma_burst_n1
0x00000BE7,fx\particles\atmospheric\rolling_smoke\fireball_plasma_large
0x00000BE8,fx\particles\atmospheric\rolling_smoke\rolling_smoke_large_n1
